0,0,0
0.004414044375,0.0035046984375,0.003201571546875
0.008149005,0.0064702125,0.005910593625
0.011240623125,0.0089249203125,0.008152989890625
0.01372464,0.0108972,0.009954684
0.015636796875,0.0124154296875,0.011341599609375
0.017012835,0.0135079875,0.012339660375
0.017888495625,0.0142032515625,0.012974789953125
0.01829952,0.0145296,0.013272912
0.018281649375,0.0145154109375,0.013259950171875
0.017870625,0.0141890625,0.012961828125
0.017102188125,0.0135789328125,0.012404469515625
0.01601208,0.0127134,0.011613798
0.014636041875,0.0116208421875,0.010615737234375
0.013009815,0.0103296375,0.00943621087500001
0.011169140625,0.00886816406250001,0.008101142578125
0.00914975999999999,0.0072648,0.00663645600000001
0.006987414375,0.00554792343750001,0.00506807479687502
0.00471784500000001,0.00374591250000001,0.00342192262500001
0.002376793125,0.00188714531250001,0.00172392314062501
0,1.73472347597681e-17,1.73472347597681e-17
-0.00237679312500001,-0.00188714531249999,-0.00172392314062499
-0.004717845,-0.0037459125,-0.00342192262499998
-0.00698741437500001,-0.0055479234375,-0.00506807479687498
-0.00914976000000001,-0.00726479999999999,-0.00663645599999999
-0.011169140625,-0.00886816406249998,-0.00810114257812499
-0.013009815,-0.0103296375,-0.00943621087499997
-0.014636041875,-0.0116208421875,-0.010615737234375
-0.01601208,-0.0127134,-0.011613798
-0.017102188125,-0.0135789328125,-0.012404469515625
-0.017870625,-0.0141890625,-0.012961828125
-0.018281649375,-0.0145154109375,-0.013259950171875
-0.01829952,-0.0145296,-0.013272912
-0.017888495625,-0.0142032515625,-0.012974789953125
-0.017012835,-0.0135079875,-0.012339660375
-0.015636796875,-0.0124154296875,-0.011341599609375
-0.01372464,-0.0108972,-0.00995468399999998
-0.011240623125,-0.00892492031249997,-0.00815298989062496
-0.00814900500000001,-0.00647021249999996,-0.00591059362499996
-0.00441404437500002,-0.00350469843749996,-0.00320157154687498
-3.46944695195361e-17,3.46944695195361e-17,5.20417042793042e-17
